machineid;timestamp;mode
G352-2188;2020-07-20 19:40:32.621+00;Automatic
G352-2188;2020-07-20 19:42:15.776+00;JOG - Manual
G352-2188;2020-07-20 19:55:46.796+00;Automatic
G352-2188;2020-07-21 08:00:03.269+00;JOG - Manual
G352-2188;2020-07-21 08:00:07.315+00;Automatic
G352-2188;2020-07-21 08:14:58.465+00;JOG - Manual
G352-2188;2020-07-21 08:15:38.402+00;Automatic
G352-2188;2020-07-21 11:35:10.538+00;JOG - Manual
G352-2188;2020-07-21 11:39:08.848+00;Automatic
G352-2188;2020-07-21 11:40:20.301+00;JOG - Manual
G352-2188;2020-07-21 11:43:19.112+00;Automatic
G352-2188;2020-07-21 12:02:01.914+00;JOG - Manual
G352-2188;2020-07-21 12:02:18.758+00;Automatic
G352-2188;2020-07-21 15:27:59.231+00;JOG - Manual
G352-2188;2020-07-21 15:28:00.168+00;Automatic
G352-2188;2020-07-21 15:40:01.489+00;JOG - Manual
G352-2188;2020-07-21 15:42:01.769+00;Automatic
G352-2188;2020-07-21 15:42:30.487+00;JOG - Manual
G352-2188;2020-07-21 15:43:31.143+00;Automatic
G352-2188;2020-07-21 18:19:26.648+00;JOG - Manual
G352-2188;2020-07-21 18:19:33.211+00;Automatic
G352-2188;2020-07-21 20:57:32.126+00;JOG - Manual
G352-2188;2020-07-21 20:57:55.142+00;Automatic
G352-2188;2020-07-22 04:43:48.502+00;JOG - Manual
G352-2188;2020-07-22 04:46:44.391+00;Automatic
G352-2188;2020-07-22 05:29:51.774+00;JOG - Manual
G352-2188;2020-07-22 05:30:25.461+00;Automatic
G352-2188;2020-07-22 05:32:33.32+00;JOG - Manual
G352-2188;2020-07-22 05:32:58.819+00;Automatic
G352-2188;2020-07-22 05:58:51.649+00;JOG - Manual
G352-2188;2020-07-22 06:03:51.912+00;Automatic
G352-2188;2020-07-22 06:53:21.746+00;JOG - Manual
G352-2188;2020-07-22 06:57:43.354+00;Automatic
G352-2188;2020-07-22 08:24:10.106+00;JOG - Manual
G352-2188;2020-07-22 08:24:34.606+00;Automatic
G352-2188;2020-07-22 08:53:58.981+00;JOG - Manual
G352-2188;2020-07-22 08:54:14.622+00;Automatic
G352-2188;2020-07-22 09:10:54.035+00;JOG - Manual
G352-2188;2020-07-22 09:12:46.753+00;Automatic
G352-2188;2020-07-22 09:18:38.219+00;JOG - Manual
G352-2188;2020-07-22 09:20:17.749+00;Automatic
G352-2188;2020-07-22 11:05:13.538+00;JOG - Manual
G352-2188;2020-07-22 11:05:34.757+00;Automatic
G352-2188;2020-07-22 13:08:44.991+00;JOG - Manual
G352-2188;2020-07-22 13:13:02.332+00;MDA/MDI
G352-2188;2020-07-22 13:15:09.222+00;JOG - Manual
G352-2188;2020-07-22 13:18:35.032+00;MDA/MDI
G352-2188;2020-07-22 13:21:22.875+00;JOG - Manual
G352-2188;2020-07-22 13:22:47.155+00;Automatic
G352-2188;2020-07-22 13:22:48.249+00;JOG - Manual
G352-2188;2020-07-22 13:23:07.952+00;Automatic
G352-2188;2020-07-22 13:30:24.464+00;JOG - Manual
G352-2188;2020-07-22 13:30:58.682+00;Automatic
G352-2188;2020-07-22 13:45:10.753+00;MDA/MDI
G352-2188;2020-07-22 15:28:39.462+00;Automatic
G352-2188;2020-07-22 17:22:56.018+00;JOG - Manual
G352-2188;2020-07-22 17:24:02.017+00;Automatic
G352-2188;2020-07-22 17:33:59.12+00;JOG - Manual
G352-2188;2020-07-22 17:49:10.454+00;Automatic
G352-2188;2020-07-22 17:57:24.074+00;JOG - Manual
G352-2188;2020-07-22 18:06:42.068+00;Automatic
G352-2188;2020-07-22 18:06:50.443+00;JOG - Manual
G352-2188;2020-07-22 18:07:08.661+00;Automatic
G352-2188;2020-07-23 12:19:56.575+00;JOG - Manual
G352-2188;2020-07-23 12:20:12.81+00;Automatic
G352-2188;2020-07-23 12:21:46.028+00;MDA/MDI
G352-2188;2020-07-23 12:23:36.323+00;Automatic
G352-2188;2020-07-23 12:23:41.948+00;JOG - Manual
G352-2188;2020-07-23 12:23:46.745+00;Automatic
G352-2188;2020-07-23 14:01:38.452+00;JOG - Manual
G352-2188;2020-07-23 14:01:50.28+00;Automatic
G352-2188;2020-07-23 17:17:46.093+00;JOG - Manual
G352-2188;2020-07-23 17:18:27.776+00;Automatic
G352-2188;2020-07-23 18:51:30.342+00;JOG - Manual
G352-2188;2020-07-23 18:51:56.143+00;Automatic
G352-2188;2020-07-24 05:11:59.253+00;JOG - Manual
G352-2188;2020-07-24 05:12:02.807+00;Automatic
G352-2188;2020-07-24 05:12:07.763+00;JOG - Manual
G352-2188;2020-07-24 05:12:18.44+00;Automatic
G352-2188;2020-07-24 09:07:54.63+00;JOG - Manual
G352-2188;2020-07-24 09:08:11.439+00;Automatic
G352-2188;2020-07-24 09:10:35.247+00;JOG - Manual
G352-2188;2020-07-24 09:39:27.371+00;Automatic
G352-2188;2020-07-24 14:27:34.367+00;JOG - Manual
G352-2188;2020-07-24 14:28:16.249+00;Automatic
G352-2188;2020-07-24 14:44:51.141+00;JOG - Manual
G352-2188;2020-07-24 14:44:52.547+00;Automatic
G352-2188;2020-07-24 19:11:12.599+00;JOG - Manual
G352-2188;2020-07-27 03:29:47.503+00;Automatic
G352-2188;2020-07-27 04:06:50.331+00;JOG - Manual
G352-2188;2020-07-27 04:06:58.121+00;Automatic
G352-2188;2020-07-27 12:39:53.115+00;JOG - Manual
G352-2188;2020-07-27 12:39:57.037+00;Automatic
G352-2188;2020-07-28 11:08:11.26+00;JOG - Manual
G352-2188;2020-07-28 11:08:37.786+00;Automatic
G352-2188;2020-07-28 12:44:42.378+00;JOG - Manual
G352-2188;2020-07-28 12:44:55.227+00;Automatic
G352-2188;2020-07-28 12:56:59.857+00;JOG - Manual
G352-2188;2020-07-28 12:57:46.612+00;Automatic
G352-2188;2020-07-28 12:58:11.704+00;JOG - Manual
G352-2188;2020-07-28 12:59:50.454+00;Automatic
G352-2188;2020-07-28 13:00:26.741+00;JOG - Manual
G352-2188;2020-07-28 13:00:31.11+00;Automatic
G352-2188;2020-07-28 17:03:53.551+00;JOG - Manual
G352-2188;2020-07-28 17:05:18.348+00;Automatic
G352-2188;2020-07-28 19:48:50.585+00;JOG - Manual
G352-2188;2020-07-28 19:49:03.116+00;Automatic
G352-2188;2020-07-29 05:04:31.301+00;JOG - Manual
G352-2188;2020-07-29 05:04:38.053+00;Automatic
G352-2188;2020-07-30 08:56:25.605+00;JOG - Manual
G352-2188;2020-07-30 09:02:33.53+00;Automatic
G352-2188;2020-07-30 14:17:51.383+00;JOG - Manual
G352-2188;2020-07-30 14:18:07.515+00;Automatic
G352-2188;2020-07-31 06:05:11.077+00;JOG - Manual
G352-2188;2020-07-31 06:05:14.411+00;Automatic
G352-2188;2020-07-31 06:17:06.834+00;JOG - Manual
G352-2188;2020-07-31 06:17:16.008+00;Automatic
G352-2188;2020-07-31 09:07:57.579+00;JOG - Manual
G352-2188;2020-07-31 09:10:10.665+00;Automatic
G352-2188;2020-07-31 09:10:45.898+00;JOG - Manual
G352-2188;2020-07-31 09:12:58.685+00;Automatic
G352-2188;2020-07-31 09:13:14.398+00;JOG - Manual
G352-2188;2020-07-31 09:14:19.255+00;Automatic
G352-2188;2020-07-31 09:50:19.016+00;JOG - Manual
G352-2188;2020-07-31 10:06:09.955+00;Automatic
G352-2188;2020-07-31 10:55:33.483+00;JOG - Manual
G352-2188;2020-07-31 10:56:42.678+00;Automatic
G352-2188;2020-07-31 11:04:25.892+00;JOG - Manual
G352-2188;2020-07-31 11:05:35.025+00;Automatic
G352-2188;2020-07-31 11:13:25.71+00;JOG - Manual
G352-2188;2020-07-31 11:14:50.776+00;Automatic
G352-2188;2020-07-31 11:17:11.392+00;JOG - Manual
G352-2188;2020-07-31 11:17:20.624+00;Automatic
G352-2188;2020-07-31 11:17:56.086+00;JOG - Manual
G352-2188;2020-07-31 11:18:31.407+00;Automatic
G352-2188;2020-07-31 11:18:37.62+00;JOG - Manual
G352-2188;2020-07-31 11:18:42.311+00;Automatic
G352-2188;2020-07-31 11:21:23.519+00;JOG - Manual
G352-2188;2020-07-31 11:21:43.083+00;Automatic
G352-2188;2020-07-31 11:22:52.583+00;JOG - Manual
G352-2188;2020-07-31 11:29:24.72+00;Automatic
G352-2188;2020-07-31 11:31:58.63+00;JOG - Manual
G352-2188;2020-07-31 11:32:55.673+00;Automatic
G352-2188;2020-07-31 11:40:50.754+00;JOG - Manual
G352-2188;2020-07-31 11:40:59.312+00;Automatic
G352-2188;2020-08-03 06:01:10.803+00;JOG - Manual
G352-2188;2020-08-03 06:01:19.025+00;Automatic
G352-2188;2020-08-03 06:04:22.221+00;JOG - Manual
G352-2188;2020-08-03 06:04:34.893+00;Automatic
G352-2188;2020-08-03 10:48:10.723+00;JOG - Manual
G352-2188;2020-08-03 10:48:30.819+00;Automatic
G352-2188;2020-08-03 11:25:44.196+00;JOG - Manual
G352-2188;2020-08-03 11:27:03.821+00;Automatic
G352-2188;2020-08-03 11:31:16.928+00;JOG - Manual
G352-2188;2020-08-03 11:32:08.001+00;Automatic
G352-2188;2020-08-03 11:33:20.657+00;JOG - Manual
G352-2188;2020-08-03 11:33:35.299+00;Automatic
G352-2188;2020-08-03 11:36:09.436+00;JOG - Manual
G352-2188;2020-08-03 11:37:07.279+00;Automatic
G352-2188;2020-08-03 14:10:10.614+00;JOG - Manual
G352-2188;2020-08-03 14:17:51.648+00;Automatic
G352-2188;2020-08-03 15:40:14.513+00;JOG - Manual
G352-2188;2020-08-03 15:40:54.556+00;Automatic
G352-2188;2020-08-03 15:42:50.237+00;JOG - Manual
G352-2188;2020-08-03 15:43:09.381+00;Automatic
G352-2188;2020-08-03 15:43:44.383+00;JOG - Manual
G352-2188;2020-08-03 15:44:28.125+00;Automatic
G352-2188;2020-08-04 07:39:26.107+00;JOG - Manual
G352-2188;2020-08-04 07:39:30.561+00;Automatic
G352-2188;2020-08-04 08:06:39.341+00;JOG - Manual
G352-2188;2020-08-04 08:07:07.21+00;Automatic
G352-2188;2020-08-04 08:43:42.195+00;JOG - Manual
G352-2188;2020-08-04 08:52:46.39+00;Automatic
G352-2188;2020-08-04 09:03:58.135+00;JOG - Manual
G352-2188;2020-08-04 09:12:00.934+00;Automatic
G352-2188;2020-08-04 11:57:15.133+00;JOG - Manual
G352-2188;2020-08-04 11:57:27.689+00;Automatic
G352-2188;2020-08-04 12:06:05.445+00;JOG - Manual
G352-2188;2020-08-04 12:06:18.783+00;Automatic
G352-2188;2020-08-04 12:15:54.337+00;JOG - Manual
G352-2188;2020-08-04 12:17:08.578+00;Automatic
G352-2188;2020-08-04 12:20:01.68+00;JOG - Manual
G352-2188;2020-08-04 12:20:13.378+00;Automatic
G352-2188;2020-08-04 12:33:52.143+00;JOG - Manual
G352-2188;2020-08-04 12:34:04.451+00;Automatic
G352-2188;2020-08-04 12:41:35.036+00;JOG - Manual
G352-2188;2020-08-04 12:41:53.391+00;Automatic
G352-2188;2020-08-04 12:45:39.274+00;JOG - Manual
G352-2188;2020-08-04 12:45:52.105+00;Automatic
G352-2188;2020-08-04 12:46:47.199+00;JOG - Manual
G352-2188;2020-08-04 12:46:59.679+00;Automatic
G352-2188;2020-08-04 13:05:10.617+00;JOG - Manual
G352-2188;2020-08-04 13:06:14.157+00;Automatic
G352-2188;2020-08-04 13:10:50.337+00;JOG - Manual
G352-2188;2020-08-04 13:12:58.318+00;Automatic
G352-2188;2020-08-04 13:16:38.105+00;JOG - Manual
G352-2188;2020-08-04 13:16:49.042+00;Automatic
G352-2188;2020-08-04 13:24:00.988+00;JOG - Manual
G352-2188;2020-08-04 13:24:30.368+00;Automatic
G352-2188;2020-08-04 13:27:31.538+00;JOG - Manual
G352-2188;2020-08-04 13:28:07.517+00;Automatic
G352-2188;2020-08-04 13:30:47.511+00;JOG - Manual
G352-2188;2020-08-04 13:30:51.339+00;Automatic
G352-2188;2020-08-04 13:32:56.031+00;JOG - Manual
G352-2188;2020-08-04 13:33:05.131+00;Automatic
G352-2188;2020-08-04 13:38:26.155+00;JOG - Manual
G352-2188;2020-08-04 13:39:57.495+00;Automatic
G352-2188;2020-08-04 13:41:50.329+00;JOG - Manual
G352-2188;2020-08-04 13:42:06.051+00;Automatic
G352-2188;2020-08-04 13:42:18.939+00;JOG - Manual
G352-2188;2020-08-04 13:42:29.048+00;Automatic
G352-2188;2020-08-04 13:55:34.959+00;JOG - Manual
G352-2188;2020-08-04 13:55:47.704+00;Automatic
G352-2188;2020-08-04 13:58:34.931+00;JOG - Manual
G352-2188;2020-08-04 13:58:44.312+00;Automatic
G352-2188;2020-08-04 14:23:31.486+00;JOG - Manual
G352-2188;2020-08-04 14:23:41.885+00;Automatic
G352-2188;2020-08-04 14:29:23.116+00;JOG - Manual
G352-2188;2020-08-04 14:29:38.863+00;Automatic
G352-2188;2020-08-04 14:30:43.439+00;JOG - Manual
G352-2188;2020-08-04 14:32:39.637+00;Automatic
G352-2188;2020-08-04 14:40:59.492+00;JOG - Manual
G352-2188;2020-08-04 14:41:09.689+00;Automatic
G352-2188;2020-08-04 14:42:29.424+00;JOG - Manual
G352-2188;2020-08-04 14:42:43.784+00;Automatic
G352-2188;2020-08-04 14:46:14.345+00;JOG - Manual
G352-2188;2020-08-04 15:00:48.981+00;Automatic
G352-2188;2020-08-04 15:01:19.149+00;JOG - Manual
G352-2188;2020-08-04 15:01:35.564+00;Automatic
G352-2188;2020-08-05 05:01:14.221+00;JOG - Manual
G352-2188;2020-08-05 05:01:18.029+00;Automatic
G352-2188;2020-08-05 05:01:21.526+00;JOG - Manual
G352-2188;2020-08-05 05:01:24.811+00;Automatic
G352-2188;2020-08-05 06:49:26.109+00;JOG - Manual
G352-2188;2020-08-05 06:50:14.104+00;Automatic
G352-2188;2020-08-05 07:05:35.997+00;JOG - Manual
G352-2188;2020-08-05 07:05:59.376+00;Automatic
G352-2188;2020-08-05 07:07:08.997+00;JOG - Manual
G352-2188;2020-08-05 07:07:46.92+00;Automatic
G352-2188;2020-08-05 08:01:55.318+00;JOG - Manual
G352-2188;2020-08-05 08:03:10.493+00;Automatic
G352-2188;2020-08-05 08:15:29.671+00;JOG - Manual
G352-2188;2020-08-05 08:15:32.985+00;Automatic
G352-2188;2020-08-05 08:15:38.813+00;JOG - Manual
G352-2188;2020-08-05 08:15:42.329+00;Automatic
G352-2188;2020-08-05 08:22:22.601+00;JOG - Manual
G352-2188;2020-08-05 08:22:36.439+00;Automatic
G352-2188;2020-08-05 08:37:37.454+00;JOG - Manual
G352-2188;2020-08-05 08:37:58.566+00;Automatic
G352-2188;2020-08-05 08:39:25.521+00;JOG - Manual
G352-2188;2020-08-05 08:44:07.085+00;Automatic
G352-2188;2020-08-05 09:05:52.159+00;JOG - Manual
G352-2188;2020-08-05 09:06:19.904+00;Automatic
G352-2188;2020-08-05 11:39:06.963+00;JOG - Manual
G352-2188;2020-08-05 11:39:24.894+00;Automatic
G352-2188;2020-08-05 20:11:46.722+00;JOG - Manual
G352-2188;2020-08-05 20:13:12.674+00;Automatic
G352-2188;2020-08-05 20:13:17.473+00;JOG - Manual
G352-2188;2020-08-05 20:13:31.457+00;Automatic
G352-2188;2020-08-05 20:15:38.59+00;JOG - Manual
G352-2188;2020-08-05 20:15:42.52+00;Automatic
G352-2188;2020-08-05 20:36:54.11+00;JOG - Manual
G352-2188;2020-08-05 20:37:28.626+00;Automatic
G352-2188;2020-08-06 06:05:54.189+00;JOG - Manual
G352-2188;2020-08-06 06:06:02.222+00;Automatic
G352-2188;2020-08-07 07:28:14.133+00;JOG - Manual
G352-2188;2020-08-07 07:28:47.313+00;Automatic
G352-2188;2020-08-07 17:09:30.069+00;JOG - Manual
G352-2188;2020-08-07 17:09:54.942+00;Automatic
G352-2188;2020-08-10 04:01:48.404+00;JOG - Manual
G352-2188;2020-08-10 04:01:56.232+00;Automatic
G352-2188;2020-08-11 04:21:45.869+00;JOG - Manual
G352-2188;2020-08-11 04:38:29.796+00;Automatic
G352-2188;2020-08-11 09:03:17.863+00;JOG - Manual
G352-2188;2020-08-11 09:05:06.91+00;Automatic
G352-2188;2020-08-11 09:18:54.107+00;JOG - Manual
G352-2188;2020-08-11 09:19:10.357+00;Automatic
G352-2188;2020-08-11 09:35:26.883+00;JOG - Manual
G352-2188;2020-08-11 09:35:34.195+00;Automatic
G352-2188;2020-08-11 09:38:02.928+00;JOG - Manual
G352-2188;2020-08-11 09:40:34.693+00;Automatic
G352-2188;2020-08-11 10:54:25.814+00;JOG - Manual
G352-2188;2020-08-11 10:54:28.892+00;Automatic
G352-2188;2020-08-11 11:28:10.198+00;JOG - Manual
G352-2188;2020-08-11 11:28:22.651+00;Automatic
G352-2188;2020-08-11 11:30:41.899+00;JOG - Manual
G352-2188;2020-08-11 11:30:49.711+00;Automatic
G352-2188;2020-08-11 11:57:46.561+00;JOG - Manual
G352-2188;2020-08-11 11:59:29.997+00;Automatic
G352-2188;2020-08-11 21:42:31.967+00;JOG - Manual
G352-2188;2020-08-11 21:42:45.483+00;Automatic
G352-2188;2020-08-12 06:54:26.147+00;JOG - Manual
G352-2188;2020-08-12 06:56:23.083+00;Automatic
G352-2188;2020-08-12 09:36:16.806+00;JOG - Manual
G352-2188;2020-08-12 09:36:27.025+00;Automatic
G352-2188;2020-08-12 11:46:14.064+00;JOG - Manual
G352-2188;2020-08-12 14:37:14.661+00;Automatic
G352-2188;2020-08-13 07:49:04.804+00;JOG - Manual
G352-2188;2020-08-13 07:49:18.382+00;Automatic
G352-2188;2020-08-13 08:14:37.091+00;JOG - Manual
G352-2188;2020-08-13 08:14:40.919+00;Automatic
G352-2188;2020-08-13 11:31:14.901+00;JOG - Manual
G352-2188;2020-08-13 11:31:18.854+00;Automatic
G352-2188;2020-08-13 11:31:55.448+00;JOG - Manual
G352-2188;2020-08-13 11:32:01.088+00;Automatic
G352-2188;2020-08-13 11:41:25.177+00;JOG - Manual
G352-2188;2020-08-13 11:41:39.145+00;Automatic
G352-2188;2020-08-13 18:09:05.036+00;JOG - Manual
G352-2188;2020-08-13 18:10:43.348+00;Automatic
G352-2188;2020-08-13 18:13:40.002+00;JOG - Manual
G352-2188;2020-08-13 18:13:51.173+00;Automatic
G352-2188;2020-08-13 18:15:44.719+00;JOG - Manual
G352-2188;2020-08-13 18:17:11.968+00;Automatic
G352-2188;2020-08-14 05:29:58.083+00;JOG - Manual
G352-2188;2020-08-14 05:30:08.271+00;Automatic
G352-2188;2020-08-14 08:02:26.638+00;JOG - Manual
G352-2188;2020-08-14 08:11:24.181+00;Automatic
G352-2188;2020-08-14 11:21:26.559+00;JOG - Manual
G352-2188;2020-08-14 11:28:14.587+00;Automatic
G352-2188;2020-08-14 11:41:38.234+00;JOG - Manual
G352-2188;2020-08-14 11:41:52.608+00;Automatic
G352-2188;2020-08-14 11:43:33.091+00;JOG - Manual
G352-2188;2020-08-14 11:43:38.685+00;Automatic
G352-2188;2020-08-14 11:44:07.481+00;JOG - Manual
G352-2188;2020-08-14 11:44:59.074+00;Automatic
G352-2188;2020-08-14 15:11:12.311+00;JOG - Manual
G352-2188;2020-08-14 15:11:24.092+00;Automatic
G352-2188;2020-08-17 04:24:16.817+00;JOG - Manual
G352-2188;2020-08-17 04:24:27.458+00;Automatic
G352-2188;2020-08-17 11:40:33.817+00;JOG - Manual
G352-2188;2020-08-17 11:40:37.364+00;Automatic
G352-2188;2020-08-17 15:58:50.003+00;JOG - Manual
G352-2188;2020-08-17 15:59:01.097+00;Automatic
G352-2188;2020-08-17 17:10:08.59+00;JOG - Manual
G352-2188;2020-08-17 17:10:31.84+00;Automatic
G352-2188;2020-08-17 17:10:43.199+00;JOG - Manual
G352-2188;2020-08-17 17:15:27.806+00;Automatic
G352-2188;2020-08-17 20:17:06.053+00;JOG - Manual
G352-2188;2020-08-17 20:17:59.084+00;Automatic
G352-2188;2020-08-18 02:23:47.129+00;JOG - Manual
G352-2188;2020-08-18 02:24:21.769+00;Automatic
G352-2188;2020-08-18 04:57:17.527+00;JOG - Manual
G352-2188;2020-08-18 04:58:26.198+00;Automatic
G352-2188;2020-08-18 04:59:24.12+00;JOG - Manual
G352-2188;2020-08-18 04:59:51.963+00;Automatic
G352-2188;2020-08-18 06:31:24.956+00;JOG - Manual
G352-2188;2020-08-18 06:35:09.533+00;Automatic
G352-2188;2020-08-18 06:35:46.485+00;JOG - Manual
G352-2188;2020-08-18 06:36:00.516+00;Automatic
G352-2188;2020-08-18 09:00:53.227+00;JOG - Manual
G352-2188;2020-08-18 09:00:56.711+00;Automatic
G352-2188;2020-08-18 13:36:29.919+00;JOG - Manual
G352-2188;2020-08-18 15:31:42.652+00;Automatic
G352-2188;2020-08-18 15:31:52.809+00;JOG - Manual
G352-2188;2020-08-18 15:32:03.418+00;Automatic
G352-2188;2020-08-18 15:48:25.248+00;JOG - Manual
G352-2188;2020-08-18 15:50:06.621+00;Automatic
G352-2188;2020-08-18 15:59:27.155+00;JOG - Manual
G352-2188;2020-08-18 15:59:59.279+00;Automatic
G352-2188;2020-08-18 19:41:51.485+00;JOG - Manual
G352-2188;2020-08-18 19:44:02.89+00;Automatic
G352-2188;2020-08-18 20:33:49.254+00;JOG - Manual
G352-2188;2020-08-18 20:34:23.254+00;Automatic
G352-2188;2020-08-19 02:42:34.197+00;JOG - Manual
G352-2188;2020-08-19 02:43:45.055+00;Automatic
G352-2188;2020-08-19 03:18:57.874+00;JOG - Manual
G352-2188;2020-08-19 03:24:03.964+00;Automatic
G352-2188;2020-08-19 03:24:35.323+00;JOG - Manual
G352-2188;2020-08-19 03:28:01.227+00;Automatic
G352-2188;2020-08-19 03:30:17.397+00;JOG - Manual
G352-2188;2020-08-19 03:30:31.913+00;Automatic
G352-2188;2020-08-19 03:30:57.678+00;JOG - Manual
G352-2188;2020-08-19 03:32:25.661+00;Automatic
G352-2188;2020-08-19 03:34:23.801+00;JOG - Manual
G352-2188;2020-08-19 03:36:49.596+00;Automatic
G352-2188;2020-08-19 03:36:52.955+00;JOG - Manual
G352-2188;2020-08-19 03:37:18.315+00;Automatic
G352-2188;2020-08-19 03:44:58.435+00;JOG - Manual
G352-2188;2020-08-19 03:45:06.95+00;Automatic
G352-2188;2020-08-19 03:45:09.028+00;JOG - Manual
G352-2188;2020-08-19 03:45:19.028+00;Automatic
G352-2188;2020-08-19 03:45:19.95+00;JOG - Manual
G352-2188;2020-08-19 03:45:27.184+00;Automatic
G352-2188;2020-08-19 03:59:06.863+00;JOG - Manual
G352-2188;2020-08-19 04:00:07.55+00;Automatic
G352-2188;2020-08-19 04:00:28.237+00;JOG - Manual
G352-2188;2020-08-19 04:02:18.471+00;Automatic
G352-2188;2020-08-19 04:02:36.486+00;JOG - Manual
G352-2188;2020-08-19 04:08:24.764+00;Automatic
G352-2188;2020-08-19 04:38:02.575+00;JOG - Manual
G352-2188;2020-08-19 04:38:58.199+00;Automatic
G352-2188;2020-08-19 04:41:13.073+00;JOG - Manual
G352-2188;2020-08-19 04:41:29.323+00;Automatic
G352-2188;2020-08-19 04:44:47.212+00;JOG - Manual
G352-2188;2020-08-19 04:47:18.351+00;Automatic
G352-2188;2020-08-19 04:48:29.288+00;JOG - Manual
G352-2188;2020-08-19 04:49:06.662+00;Automatic
G352-2188;2020-08-19 07:48:49.279+00;JOG - Manual
G352-2188;2020-08-19 07:49:04.779+00;Automatic
G352-2188;2020-08-19 08:46:13.738+00;JOG - Manual
G352-2188;2020-08-19 08:50:45.283+00;Automatic
G352-2188;2020-08-19 08:51:06.689+00;JOG - Manual
G352-2188;2020-08-19 08:51:16.205+00;Automatic
G352-2188;2020-08-19 10:25:48.223+00;JOG - Manual
G352-2188;2020-08-19 10:26:03.004+00;Automatic
G352-2188;2020-08-19 10:34:40.652+00;JOG - Manual
G352-2188;2020-08-19 10:35:15.136+00;Automatic
G352-2188;2020-08-19 11:50:37.747+00;JOG - Manual
G352-2188;2020-08-19 11:56:14.086+00;Automatic
G352-2188;2020-08-19 12:09:35.671+00;JOG - Manual
G352-2188;2020-08-19 12:11:39.263+00;Automatic
G352-2188;2020-08-19 12:36:10.982+00;JOG - Manual
G352-2188;2020-08-19 12:39:48.792+00;Automatic
G352-2188;2020-08-19 12:40:23.745+00;JOG - Manual
G352-2188;2020-08-19 12:40:43.729+00;Automatic
G352-2188;2020-08-19 13:56:43.343+00;JOG - Manual
G352-2188;2020-08-19 13:56:48.624+00;Automatic
G352-2188;2020-08-19 13:57:33.311+00;JOG - Manual
G352-2188;2020-08-19 13:57:37.295+00;Automatic
G352-2188;2020-08-19 14:28:56.748+00;JOG - Manual
G352-2188;2020-08-19 14:58:42.093+00;Automatic
G352-2188;2020-08-20 05:04:52.164+00;JOG - Manual
G352-2188;2020-08-20 05:08:29.631+00;Automatic
G352-2188;2020-08-20 06:02:57.608+00;JOG - Manual
G352-2188;2020-08-20 06:22:17.303+00;Automatic
G352-2188;2020-08-20 06:24:48.474+00;JOG - Manual
G352-2188;2020-08-20 06:25:06.833+00;Automatic
G352-2188;2020-08-20 08:13:04.429+00;JOG - Manual
G352-2188;2020-08-20 08:13:30.82+00;Automatic
G352-2188;2020-08-20 08:13:53.038+00;JOG - Manual
G352-2188;2020-08-20 08:14:19.538+00;Automatic
G352-2188;2020-08-21 03:56:32.443+00;JOG - Manual
G352-2188;2020-08-21 03:56:36.553+00;Automatic
G352-2188;2020-08-21 03:59:23.442+00;JOG - Manual
G352-2188;2020-08-21 04:01:42.894+00;Automatic
G352-2188;2020-08-21 04:19:30.885+00;JOG - Manual
G352-2188;2020-08-21 04:20:01.729+00;Automatic
G352-2188;2020-08-21 04:42:22.671+00;JOG - Manual
G352-2188;2020-08-21 04:42:27.687+00;Automatic
